Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2026/2/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Serbia,SRB,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.92,59.091,59.009,58.774,58.204,57.555,56.818,55.975,55.488,56.22,55.745,55.28,54.857,54.518,54.08,53.7,53.413,53.502,52.792,50.961,49.653,49.749,50.154,51.154,51.602,51.222,52.972,53.554,53.962,54.063,53.373,56.178,57.066,58.095,59.162,59.142
Sub-Saharan Africa (excluding high income),SSA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.21042423,72.35863644,72.53559258,72.60598504,72.76478515,72.87508264,72.83510183,72.77794912,72.7024414,72.6381347,72.54895921,72.46619174,72.39981146,72.32615545,72.24754931,72.15757152,71.99146572,71.78898201,71.53231024,71.1657229,70.77069197,70.81446677,70.20207882,70.52559246,69.96728637,69.7846351,69.60023122,69.15680545,68.94655961,68.75695335,67.68317347,68.10378905,68.62859348,70.59972559,70.57795257,70.53104939
South Sudan,SSD,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.355,74.36,74.381,74.418,74.435,74.447,74.478,74.49,74.442,74.385,74.366,74.374,74.419,74.463,74.431,74.336,74.225,74.106,73.992,73.899,73.761,73.622,73.565,73.553,73.69,73.829,73.978,74.269,74.238,73.937,73.234,73.504,73.536,73.408,,
Sub-Saharan Africa,SSF,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.07380874,73.22156396,73.39443777,73.46380805,73.61331838,73.71881602,73.68820118,73.64126014,73.57531854,73.51878887,73.4395271,73.36591622,73.30741307,73.24220266,73.17243289,73.09234679,72.9377443,72.75136719,72.51651641,72.18313108,71.82541587,71.86432537,71.31272257,71.60273413,70.94416983,70.62131291,70.29554992,69.7358001,69.38381691,69.05012668,67.86151876,68.11941008,68.61216704,70.36547907,70.34452447,70.30220841
Small states,SST,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19964501,60.00132493,59.72300195,59.55232291,59.64576947,59.63871558,59.53753586,59.50188946,59.31569494,59.1149276,58.85794341,58.73752151,58.64730826,59.22590828,59.15906912,59.16207001,59.44383157,59.39543683,59.40554306,59.23737636,59.25472559,59.17728846,59.19151105,59.32377958,59.33961471,59.41148836,59.39947114,59.57026185,59.72166036,59.87010912,57.88814572,58.13912467,59.39923611,60.06128575,59.85940913,59.79035355
Sao Tome and Principe,STP,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.676,24.689,24.702,24.698,24.677,24.64,24.586,24.512,24.417,24.306,24.185,24.114,24.087,24.059,24.038,24.023,24.016,24.018,24.028,24.034,24.028,24.01,24.011,24.025,24.023,23.999,23.951,23.88,23.794,23.693,23.123,23.308,23.509,23.445,23.391,23.342
Suriname,SUR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.151,48.228,48.219,47.945,48.043,47.98,47.637,47.294,46.952,46.61,47.169,47.729,48.289,48.85,49.411,49.972,50.533,51.094,51.655,52.216,52.775,53.335,53.893,54.45,55.006,55.561,56.115,56.138,56.302,56.308,52.653,53.245,53.411,53.583,53.835,53.823
Slovak Republic,SVK,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.51,66.094,64.176,62.159,59.887,59.827,60.158,59.676,59.083,59.263,59.662,60.199,59.926,60.304,60.072,59.463,59.062,58.722,59.175,58.702,58.835,58.801,59.183,59.248,59.787,59.625,60.008,59.893,59.727,59.556,58.906,60.201,61.157,61.172,60.798,60.422
Slovenia,SVN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.527,58.354,58.219,58.055,57.902,57.742,57.613,58.513,59.452,58.239,57.557,57.789,58.377,56.712,59.091,59.342,59.466,59.987,59.783,59.643,59.362,58.157,57.83,57.628,57.853,57.591,56.843,58.552,58.945,58.383,57.811,58.38,59.053,58.057,57.953,57.565
Sweden,SWE,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.031,66.287,64.88,63.437,62.704,63.222,63.004,62.709,62.076,62.597,61.994,62.688,62.651,62.64,62.41,63.236,63.335,63.702,63.865,63.36,63.196,63.531,63.527,63.854,63.898,63.922,64.078,64.391,64.5,64.583,64.152,64.176,64.558,64.931,64.735,64.595
Eswatini,SWZ,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.407,54.257,54.112,54.037,54.226,54.35,54.188,53.983,53.733,53.474,53.236,53.031,52.857,52.714,52.595,52.496,52.412,52.302,52.15,51.989,51.841,51.711,51.6,51.496,51.38,51.254,51.135,50.838,50.534,50.226,49.493,49.686,50.434,51.223,51.202,51.191
Sint Maarten (Dutch part),SXM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.004,50.958,50.831,50.8,49.996,49.193,49.368,49.544,49.72,50.305,50.89,49.956,49.023,48.09,47.329,46.569,45.81,44.25,43.594,42.94,42.7,43.4,39.2,37.78,37.729,37.705,37.716,37.742,37.782,37.836,35.911,36.334,37.327,37.132,36.989,36.898
Turks and Caicos Islands,TCA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.177,72.167,72.118,72.3,71.853,71.402,70.947,70.487,70.023,69.555,69.083,68.606,68.126,67.642,67.154,66.663,66.168,65.669,65.167,64.661,64.152,63.64,63.125,62.606,62.085,61.561,61.035,60.505,59.974,59.944,59.374,59.34,59.786,59.702,59.595,59.44
East Asia & Pacific (IDA & IBRD countries),TEA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.38490357,75.97093344,75.63588979,75.179501,74.92854441,74.55988586,74.18552707,73.70551721,73.32447109,72.88660149,72.50823789,72.26318113,71.86389711,71.56530424,71.33623527,70.96381293,70.68820829,70.698845,70.47051443,70.23681012,70.03334418,70.09295082,69.78074647,69.29934133,69.08751877,68.77700648,68.37602373,67.8840225,67.65292601,67.34735808,65.75362307,66.44556582,65.99221484,66.09727711,65.41985087,65.14374178
Europe & Central Asia (IDA & IBRD countries),TEC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.86395985,61.81524974,61.4082299,60.20160194,59.79318192,59.41144621,58.7788454,57.97921252,57.52725015,58.50686171,57.97446642,57.4445547,57.32673807,56.8689113,56.60261543,56.57942686,56.52048031,56.77074242,57.05888355,57.0815733,57.37885796,57.64536246,57.66654891,57.70928489,57.74929111,57.87967577,58.05908043,58.11819952,58.13834378,57.83740657,56.82123936,57.46692337,58.41261509,58.49624724,58.50492068,58.05382394
Togo,TGO,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.181,59.122,59.06,58.995,58.927,58.861,58.792,58.709,58.619,58.537,58.469,58.418,58.379,58.342,58.302,58.267,58.226,58.19,58.17,58.162,58.173,58.184,58.187,58.179,58.162,58.138,58.109,58.074,58.033,57.987,57.436,57.713,57.936,57.921,57.886,57.845
Thailand,THA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.208,75.121,75.06,75.006,74.957,75.254,75.495,75.421,74.492,73.294,73.483,73.553,73.27,73.015,73.018,73.038,72.482,72.873,72.877,72.835,71.657,73.226,72.825,69.97,69.794,69.269,68.315,67.525,67.798,66.94,67.021,66.952,67.18,67.814,67.129,66.678
Tajikistan,TJK,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.008,55.008,55.008,55.008,55.008,55.008,55.008,55.008,55.008,55.008,55.008,55.008,55.008,55.008,52.926,50.834,48.739,46.649,44.57,42.51,42.106,41.703,41.301,40.9,40.501,40.103,39.706,38.877,37.981,37.139,36.787,37.071,37.828,38.094,38.347,38.276
Turkmenistan,TKM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.67,48.473,50.766,50.861,53.888,55.348,54.587,56.841,55.978,53.84,53.335,53,53.258,53.071,52.635,51.174,50.046,48.982,47.643,47.227,46.551,45.496,44.819,44.271,43.776,43.535,43.325,43.115,42.931,42.756,41.547,41.701,42.202,41.992,42.169,42.031
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.14254529,62.31099056,62.62045815,62.99081759,63.23740851,63.47787471,62.98300027,63.73919707,63.89689264,63.87311026,63.70980404,63.75482897,63.8046202,64.03500031,64.42384383,64.75492268,64.94737017,64.79122589,64.69956472,64.88875095,64.41871239,64.06563727,64.2024351,63.92415301,63.63511176,63.74526889,63.66493532,63.76534534,63.83927914,63.98475074,59.7108833,62.17057139,62.98134093,62.93131427,63.08758435,63.01217959
Timor-Leste,TLS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.901,71.73,71.566,71.405,71.359,71.286,71.098,71.028,71.18,72.651,69.684,69.223,69.658,69.752,69.618,69.449,69.685,69.223,68.669,68.13,67.652,67.409,67.262,67.163,66.98,66.882,66.823,67.058,67.204,66.51,65.922,66.473,66.56,66.577,66.763,66.98
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.67105643,47.73168065,47.71570089,47.59232343,47.61359427,47.0756039,47.13859404,47.29591601,47.10859235,47.44300592,47.27536875,46.99385654,46.616613,46.77703006,46.9947231,47.07306383,46.92793164,46.89943655,46.46472071,46.74189359,46.98268505,46.50637613,46.50403591,46.45717338,46.21974913,46.30427293,46.29718598,45.96622618,45.51698698,45.38343414,44.17893721,44.67835788,44.69620105,45.08571959,44.96367416,44.85699379
Tonga,TON,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.678,56.709,57.79,58.879,59.924,59.688,59.382,59.123,58.943,58.751,58.554,58.365,58.19,58.025,57.845,57.624,57.365,57.142,56.965,56.775,56.5,56.173,55.894,55.639,55.364,55.04,54.687,54.349,53.995,53.468,52.389,51.935,51.378,50.601,50.196,49.808
South Asia (IDA & IBRD),TSA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.58245661,57.57825707,57.5757501,57.61734539,57.66949302,57.93226227,58.24478253,58.54695969,58.91462957,59.19083809,59.45824758,59.32659244,59.1890962,59.04845832,58.90525058,58.7653468,57.94501267,57.15597391,56.3824025,55.62738799,54.89063136,54.28628232,53.69410497,53.51350124,53.33078419,53.1719113,52.97973708,53.04973587,52.90875845,52.79860688,52.14902387,53.11461383,54.1143391,54.95589942,55.59942348,55.60717669
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.07380874,73.22156396,73.39443777,73.46380805,73.61331838,73.71881602,73.68820118,73.64126014,73.57531854,73.51878887,73.4395271,73.36591622,73.30741307,73.24220266,73.17243289,73.09234679,72.9377443,72.75136719,72.51651641,72.18313108,71.82541587,71.86432537,71.31272257,71.60273413,70.94416983,70.62131291,70.29554992,69.7358001,69.38381691,69.05012668,67.86151876,68.11941008,68.61216704,70.36547907,70.34452447,70.30220841
Trinidad and Tobago,TTO,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.031,59.214,59.547,59.612,60.698,61.682,62.562,62.821,63.068,63.131,63.075,63.065,63.048,64.187,65.327,66.464,66.542,65.999,65.834,64.945,63.815,62.783,63.622,63.669,63.902,63.045,62.041,61.563,61.148,60.685,58.637,57.632,58.35,59.27,58.153,57.75
Tunisia,TUN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.084,49.129,49.095,49.1,49.103,49.107,49.135,49.176,48.781,48.378,47.969,47.563,47.16,46.76,46.395,46.082,46.487,46.634,46.83,47.16,47.425,47.632,48.251,47.776,47.614,47.495,47.719,47.488,48.61,49.68,45.506,45.228,46.404,45.78,45.486,45.219
Turkiye,TUR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.614,56.998,55.99,52.153,54.649,54.125,53.734,52.553,52.796,52.7,49.948,49.822,49.577,48.331,46.306,46.431,46.272,46.23,46.886,47.88,48.804,49.864,49.958,50.84,50.512,51.3,52,52.832,53.212,52.951,49.334,51.359,53.055,53.313,54.2,54.379
Tuvalu,TUV,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.68,86.657,86.633,86.574,86.484,86.435,86.459,86.476,86.465,86.456,86.441,86.438,86.84,87.232,87.614,87.987,88.349,87.864,87.362,86.842,86.305,85.749,85.174,84.58,83.967,83.935,83.894,83.86,83.834,83.811,82.837,83.733,83.77,83.766,83.749,83.716
Uganda,UGA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.29,73.335,73.403,73.469,73.585,73.789,73.986,74.135,74.243,74.26,74.298,74.302,74.241,74.163,74.099,74.029,73.919,73.803,73.661,73.508,73.35,80.156,69.919,84.524,77.206,75.584,73.777,71.759,74.794,77.242,78.009,79.3,80.03,79.998,79.972,80.028
Ukraine,UKR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.51,59.281,59.052,58.823,58.593,58.363,58.133,57.902,57.671,57.439,57.207,56.975,56.743,56.51,56.277,56.044,55.81,56.24,56.247,56.253,56.26,56.266,56.273,56.279,56.286,56.292,56.299,56.305,56.312,56.318,55.087,54.639,,,,
Upper middle income,UMC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.50132311,71.20467236,70.9698365,70.58307685,70.49981001,70.21972997,69.78331591,69.52294983,69.24567025,68.90106239,68.51428901,68.24721914,67.9513863,67.73503848,67.53859616,67.28797628,67.05192918,66.99115206,66.72443595,66.5531957,66.22200131,66.12826518,65.97472979,65.5424771,65.28125369,65.17138017,64.94129268,64.73656941,64.53888113,64.36364618,62.21226969,63.34566247,63.21373721,63.370585,62.89372021,62.62619452
Uruguay,URY,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.199,57.52,57.6,56.59,58.11,59.19,60.31,60.66,61.008,59.794,60.164,61.555,59.971,59.113,59.485,59.514,61.981,63.817,64.006,64.743,64.285,66.016,65.223,64.844,65.873,64.934,64.612,64.114,63.679,63.494,61.103,62.887,63.181,64.584,65.018,64.99
United States,USA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.292,65,65.252,65.135,65.475,65.604,65.775,66.085,66.01,66.057,66.146,65.862,65.586,65.22,65.001,65.049,65.175,64.994,64.985,64.368,63.732,63.232,63.11,62.735,62.447,62.267,62.431,62.548,62.592,62.848,61.556,61.501,61.794,62.08,61.959,61.704
Uzbekistan,UZB,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.158,56.919,57.276,57.572,57.822,57.797,57.502,57.408,57.31,57.299,56.977,56.763,56.46,56.135,55.904,55.595,55.209,54.974,54.898,55.405,55.374,55.55,55.798,55.877,56.061,56.286,56.447,56.468,56.552,56.626,55.517,56.03,57.685,57.743,57.701,57.499
St. Vincent and the Grenadines,VCT,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.438,62.658,62.99,63.274,63.436,63.752,63.946,64.174,64.397,64.563,64.686,64.834,65.084,65.372,65.615,65.832,66.126,66.347,66.497,66.588,66.589,66.618,66.672,66.761,66.823,66.906,67.028,67.132,67.294,67.433,66.523,66.756,67.55,67.862,68.037,67.9
"Venezuela, RB",VEN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.054,64.524,64.756,64.628,64.324,64.441,64.287,64.563,64.45,63.89,64.013,64.118,63.313,62.538,63.701,64.275,64.86,64.416,64.294,64.042,63.854,63.626,63.114,62.635,62.154,61.671,61.185,59.903,58.193,55.163,48.178,48.611,50.883,51.366,52.05,51.927
British Virgin Islands,VGB,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.56,69.524,70.606,70.587,70.568,65.989,61.78,61.082,60.425,58.935,59.902,62.27,61.243,59.752,61.581,62.524,62.798,63.349,63.012,62.879,60.898,61.475,60.337,56.95,56.265,58.651,58.324,59.135,55.066,52.303,52.454,53.562,54.524,54.564,54.471,54.356
Viet Nam,VNM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.151,78.062,77.87,77.709,77.525,77.315,77.113,76.14,75.327,74.509,73.393,74.911,74.416,74.096,73.986,74.247,74.596,75.032,75.587,76.039,76.268,76.372,76.323,77.234,77.306,77.43,76.965,77.2,77.482,76.615,74.367,73.738,74.484,73.545,73.134,72.778
Vanuatu,VUT,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.989,76.975,76.974,77.012,76.87,76.9,76.898,76.839,76.859,76.899,76.82,76.955,77.13,77.092,77.059,76.998,76.869,74.053,71.024,67.794,64.385,63.759,63.128,62.492,61.853,61.209,60.561,59.909,59.254,58.596,58.039,58.284,58.425,58.399,58.345,58.111
World,WLD,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.49460863,65.39755261,65.26260957,65.00780792,64.95102639,64.83819121,64.71483447,64.65533034,64.5472238,64.56855461,64.43520188,64.23309514,64.05438518,63.92161674,63.83829497,63.75293184,63.53274585,63.36619605,63.11022758,62.83963272,62.55436848,62.38751232,62.15280301,61.9782532,61.77000181,61.64034201,61.48438802,61.29804554,61.16376652,61.02915246,59.64455829,60.38425176,60.7363335,61.1985397,61.13240854,60.97925981
Samoa,WSM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.199,56.318,56.365,56.258,56.515,56.334,56.181,56.337,56.398,56.433,56.304,56.046,55.855,55.698,55.621,55.424,55.345,55.292,55.142,55.132,54.921,54.774,54.872,54.869,54.838,54.71,54.498,54.432,52.348,50.147,47.572,45.59,43.733,43.438,43.084,42.534
Kosovo,XKX,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.229,44.189,44.142,44.14,44.118,44.479,44.855,45.226,45.595,45.991,45.198,44.442,43.724,43.048,42.423,41.865,41.361,40.894,40.467,40.077,39.719,38.924,38.213,37.564,36.972,32.068,32.282,32.47,32.612,32.729,32.487,32.308,33.025,33.106,33.185,33.103
South Africa,ZAF,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.095,58.033,58.047,57.955,57.936,58.024,58.037,57.953,57.742,57.509,57.263,57.007,56.748,56.504,56.295,56.129,55.994,55.877,55.786,53.956,52.265,52.171,52.507,53.078,53.314,54.591,54.714,55.359,55.161,55.267,50.548,52.024,53.499,55.02,55.57,55.584
Zambia,ZMB,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.654,59.631,59.613,59.601,59.599,59.605,59.613,59.609,59.598,59.582,59.552,59.498,59.441,59.391,59.345,59.301,59.256,59.21,59.161,59.111,59.062,59.018,58.972,58.914,58.843,58.763,58.674,58.577,58.475,59.544,60.872,60.099,59.532,61.961,61.902,61.933
Zimbabwe,ZWE,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.989,66.849,66.896,66.968,66.854,66.674,66.431,66.175,65.939,65.746,65.614,65.524,65.493,65.519,65.568,65.624,65.658,65.687,65.746,65.83,65.925,66.013,66.092,66.148,66.158,66.13,66.07,65.989,65.894,65.795,64.665,65.397,65.214,67.786,67.725,67.718
